 -1.5  5.5   5898    0  -0.137   0.524   0.357   0.683   0.389   0.060   1.500  -0.163
 -1.5  5.5   5719    0  -0.109   0.560   0.382   0.726   0.418   0.064   1.600  -0.175
 -1.5  5.5   5551    0  -0.074   0.596   0.407   0.770   0.447   0.069   1.700  -0.191
 -1.5  5.5   5395    0  -0.025   0.634   0.432   0.814   0.476   0.073   1.800  -0.212
 -1.5  5.5   5250    0   0.034   0.672   0.457   0.859   0.505   0.077   1.900  -0.237
 -1.5  5.5   5120    0   0.102   0.712   0.483   0.906   0.533   0.082   2.000  -0.267
 -1.5  5.5   5001    0   0.177   0.752   0.508   0.953   0.561   0.086   2.100  -0.300
 -1.5  5.5   4893    0   0.256   0.794   0.533   1.001   0.589   0.090   2.200  -0.338
 -1.5  5.5   4792    0   0.337   0.837   0.559   1.052   0.617   0.094   2.300  -0.380
 -1.5  5.5   4687    0   0.419   0.882   0.584   1.104   0.643   0.098   2.400  -0.429
 -1.5  5.5   4579    0   0.499   0.929   0.609   1.159   0.668   0.103   2.500  -0.485
 -1.5  5.5   4482    0   0.577   0.976   0.635   1.216   0.691   0.107   2.600  -0.541
 -1.5  5.5   4393    0   0.653   1.023   0.661   1.275   0.712   0.112   2.700  -0.597
 -1.5  5.5   4309    0   0.725   1.070   0.688   1.335   0.732   0.117   2.800  -0.654
 -1.5  5.5   4228    0   0.793   1.116   0.714   1.397   0.750   0.122   2.900  -0.713
 -1.5  5.5   4156    0   0.855   1.160   0.741   1.460   0.766   0.127   3.000  -0.767
 -1.5  5.5   4092    0   0.911   1.203   0.767   1.524   0.782   0.132   3.100  -0.812
 -1.5  5.5   4028    0   0.960   1.244   0.794   1.588   0.796   0.137   3.200  -0.854
 -1.5  5.5   3959    0   1.000   1.283   0.820   1.654   0.808   0.142   3.300  -0.904
 -1.5  5.5   3887    0   1.030   1.319   0.846   1.721   0.820   0.148   3.400  -0.967
 -1.5  5.5   3816    0   1.051   1.353   0.872   1.788   0.830   0.153   3.500  -1.043
 -1.5  5.5   3744    0   1.063   1.385   0.898   1.856   0.838   0.159   3.600  -1.126
 -1.5  5.5   3676    0   1.065   1.414   0.923   1.923   0.845   0.164   3.700  -1.211
 -1.5  5.5   3624    0   1.061   1.442   0.946   1.990   0.850   0.170   3.800  -1.297
 -1.5  5.5   3588    0   1.053   1.468   0.969   2.057   0.854   0.176   3.900  -1.382
 -1.5  5.5   3554    0   1.044   1.492   0.989   2.123   0.856   0.183   4.000  -1.467
 -1.5  5.5   3524    0   1.036   1.516   1.008   2.189   0.859   0.189   4.100  -1.553
 -1.5  5.5   3497    0   1.031   1.539   1.027   2.256   0.861   0.195   4.200  -1.639
 -1.5  5.5   3462    0   1.030   1.562   1.045   2.323   0.864   0.201   4.300  -1.725
 -1.5  5.5   3419    0   1.032   1.584   1.063   2.390   0.866   0.207   4.400  -1.812
 -1.5  5.5   3376    0   1.039   1.604   1.081   2.458   0.867   0.213   4.500  -1.899
 -1.5  5.5   3333    0   1.049   1.624   1.100   2.525   0.869   0.219   4.600  -1.986
 -1.5  5.5   3288    0   1.062   1.644   1.119   2.593   0.870   0.225   4.700  -2.074
 -1.5  5.5   3242    0   1.078   1.663   1.139   2.660   0.871   0.232   4.800  -2.161
 -1.5  5.5   3195    0   1.096   1.681   1.159   2.728   0.871   0.237   4.900  -2.249
 -1.5  5.5   3162    0   1.115   1.699   1.181   2.794   0.871   0.243   5.000  -2.319
 -1.5  5.5   3050    0   1.207   1.773   1.273   3.057   0.877   0.266   5.400  -2.688
 -1.5  5.5   2969    0   1.315   1.845   1.377   3.304   0.889   0.288   5.800  -3.037
 -1.5  5.5   2893    0   1.426   1.914   1.491   3.533   0.909   0.310   6.200  -3.386
 -1.5  5.5   2815    0   1.541   1.977   1.612   3.741   0.937   0.332   6.600  -3.733
 -1.5  5.5   2726    0   1.670   2.031   1.734   3.931   0.974   0.354   7.000  -4.081
 -1.5  5.5   2623    0   1.818   2.074   1.857   4.106   1.018   0.378   7.400  -4.431
 -1.5  5.5   2527    0   1.989   2.107   1.982   4.266   1.069   0.402   7.800  -4.784
 -1.5  5.5   2445    0   2.186   2.131   2.107   4.413   1.128   0.428   8.200  -5.141
 -1.5  5.5   2363    0   2.408   2.148   2.233   4.546   1.195   0.456   8.600  -5.500
 -1.5  5.5   2279    0   2.656   2.160   2.360   4.664   1.272   0.484   9.000  -5.861
 -1.5  5.5   2182    0   2.943   2.186   2.489   4.770   1.359   0.514   9.400  -6.225
 -1.5  5.5   2057    0   3.235   2.194   2.615   4.859   1.458   0.544   9.800  -6.588
 -1.5  5.5   1913    0   3.548   2.194   2.741   4.934   1.570   0.576  10.200  -6.952
 -1.0 -0.5  44000    0  -1.201  -0.370  -0.160  -0.470  -0.251  -0.041  -1.060  -4.456
 -1.0 -0.5  38450    0  -1.176  -0.345  -0.145  -0.435  -0.237  -0.038  -1.000  -4.026
 -1.0 -0.5  34174    0  -1.143  -0.304  -0.122  -0.384  -0.213  -0.034  -0.900  -3.671
 -1.0 -0.5  30767    0  -1.113  -0.263  -0.106  -0.329  -0.190  -0.030  -0.800  -3.315
 -1.0 -0.5  26892    0  -1.072  -0.225  -0.083  -0.275  -0.166  -0.026  -0.700  -2.794
 -1.0 -0.5  23638    0  -1.009  -0.202  -0.075  -0.244  -0.143  -0.022  -0.600  -2.273
 -1.0 -0.5  21297    0  -0.953  -0.185  -0.065  -0.219  -0.119  -0.019  -0.500  -1.904
 -1.0 -0.5  18898    0  -0.902  -0.171  -0.053  -0.196  -0.096  -0.015  -0.400  -1.603
 -1.0 -0.5  16634    0  -0.803  -0.138  -0.046  -0.152  -0.073  -0.012  -0.300  -1.319
 -1.0 -0.5  14797    0  -0.715  -0.114  -0.035  -0.117  -0.050  -0.008  -0.200  -1.035
 -1.0 -0.5  13190    0  -0.612  -0.087  -0.023  -0.074  -0.026  -0.005  -0.100  -0.735
 -1.0 -0.5  11659    0  -0.493  -0.057  -0.011  -0.024  -0.003  -0.001   0.000  -0.486
 -1.0 -0.5  10201    0  -0.372  -0.029   0.001   0.020   0.021   0.002   0.100  -0.276
 -1.0 -0.5   9021    0  -0.191   0.002   0.017   0.068   0.045   0.006   0.200  -0.094
 -1.0 -0.5   8303    0  -0.076   0.031   0.038   0.117   0.069   0.009   0.300  -0.001
 -1.0 -0.5   7855    0  -0.060   0.073   0.062   0.174   0.093   0.013   0.400   0.028
 -1.0 -0.5   7530    0  -0.072   0.115   0.088   0.229   0.118   0.016   0.500   0.036
 -1.0 -0.5   7276    0  -0.095   0.156   0.114   0.282   0.143   0.020   0.600   0.036
 -1.0 -0.5   7042    0  -0.159   0.191   0.139   0.335   0.168   0.024   0.700   0.031
 -1.0 -0.5   6816    0  -0.200   0.224   0.165   0.385   0.194   0.028   0.800   0.021
 -1.0 -0.5   6597    0  -0.245   0.257   0.189   0.437   0.222   0.033   0.900   0.006
 -1.0 -0.5   6405    0  -0.288   0.292   0.213   0.489   0.251   0.038   1.000  -0.012
 -1.0 -0.5   6241    0  -0.320   0.329   0.235   0.541   0.281   0.044   1.100  -0.032
 -1.0 -0.5   6088    0  -0.335   0.369   0.256   0.590   0.313   0.049   1.200  -0.053
 -1.0 -0.5   5942    0  -0.330   0.414   0.277   0.636   0.345   0.055   1.300  -0.074
 -1.0 -0.5   5804    0  -0.302   0.462   0.297   0.679   0.377   0.060   1.400  -0.095
 -1.0 -0.5   5676    0  -0.254   0.513   0.319   0.720   0.410   0.065   1.500  -0.117
 -1.0 -0.5   5553    0  -0.187   0.566   0.340   0.759   0.442   0.070   1.600  -0.140
 -1.0 -0.5   5435    0  -0.111   0.623   0.362   0.797   0.474   0.075   1.700  -0.164
 -1.0 -0.5   5321    0  -0.021   0.678   0.384   0.834   0.506   0.080   1.800  -0.190
 -1.0 -0.5   5214    0   0.073   0.733   0.406   0.870   0.539   0.084   1.900  -0.217
 -1.0 -0.5   5116    0   0.173   0.788   0.429   0.906   0.570   0.089   2.000  -0.246
 -1.0 -0.5   5027    0   0.271   0.842   0.451   0.941   0.602   0.093   2.100  -0.275
 -1.0 -0.5   4943    0   0.363   0.896   0.474   0.975   0.633   0.098   2.200  -0.305
 -1.0 -0.5   4860    0   0.446   0.948   0.497   1.008   0.664   0.102   2.300  -0.337
 -1.0 -0.5   4770    0   0.521   1.000   0.520   1.041   0.695   0.107   2.400  -0.376
 -1.0 -0.5   4676    0   0.592   1.052   0.544   1.074   0.726   0.111   2.500  -0.422
 -1.0 -0.5   4585    0   0.666   1.104   0.567   1.110   0.755   0.115   2.600  -0.470
 -1.0 -0.5   4500    0   0.749   1.157   0.591   1.148   0.785   0.120   2.700  -0.519
 -1.0 -0.5   4419    0   0.841   1.210   0.615   1.189   0.813   0.125   2.800  -0.573
 -1.0 -0.5   4339    0   0.944   1.263   0.639   1.234   0.840   0.130   2.900  -0.629
 -1.0 -0.5   4264    0   1.053   1.315   0.663   1.280   0.867   0.134   3.000  -0.686
 -1.0 -0.5   4196    0   1.150   1.366   0.687   1.329   0.893   0.140   3.100  -0.741
 -1.0 -0.5   4129    0   1.260   1.415   0.710   1.378   0.918   0.145   3.200  -0.797
 -1.0 -0.5   4063    0   1.360   1.461   0.733   1.430   0.942   0.150   3.300  -0.852
 -1.0 -0.5   4005    0   1.463   1.505   0.756   1.482   0.965   0.156   3.400  -0.910
 -1.0 -0.5   3953    0   1.558   1.544   0.777   1.536   0.988   0.161   3.500  -0.972
 -1.0 -0.5   3905    0   1.643   1.579   0.798   1.589   1.011   0.167   3.600  -1.038
 -1.0 -0.5   3860    0   1.720   1.609   0.818   1.643   1.032   0.172   3.700  -1.106
 -1.0 -0.5   3820    0   1.790   1.634   0.837   1.695   1.053   0.178   3.800  -1.174
 -1.0 -0.5   3787    0   1.855   1.655   0.854   1.746   1.073   0.183   3.900  -1.242
 -1.0 -0.5   3759    0   1.916   1.671   0.870   1.797   1.092   0.188   4.000  -1.313
 -1.0 -0.5   3734    0   1.973   1.684   0.887   1.849   1.108   0.192   4.100  -1.391
 -1.0 -0.5   3709    0   2.027   1.694   0.904   1.903   1.123   0.197   4.200  -1.472
 -1.0 -0.5   3683    0   2.075   1.701   0.921   1.959   1.136   0.201   4.300  -1.553
 -1.0 -0.5   3656    0   2.118   1.706   0.939   2.016   1.148   0.206   4.400  -1.634
 -1.0 -0.5   3631    0   2.152   1.707   0.957   2.073   1.158   0.211   4.500  -1.715
 -1.0 -0.5   3608    0   2.174   1.706   0.976   2.133   1.168   0.215   4.600  -1.796
 -1.0 -0.5   3586    0   2.189   1.703   0.995   2.192   1.177   0.220   4.700  -1.877
 -1.0 -0.5   3565    0   2.179   1.696   1.014   2.253   1.184   0.225   4.800  -1.958
 -1.0 -0.5   3545    0   2.148   1.685   1.035   2.314   1.191   0.230   4.900  -2.039
 -1.0 -0.5   3530    0   2.091   1.671   1.056   2.375   1.197   0.235   5.000  -2.106
 -1.0 -0.5   3459    0   1.917   1.624   1.146   2.630   1.217   0.255   5.400  -2.484
 -1.0 -0.5   3398    0   1.686   1.574   1.249   2.886   1.232   0.276   5.800  -2.848
 -1.0 -0.5   3339    0   1.453   1.535   1.361   3.137   1.245   0.298   6.200  -3.212
 -1.0 -0.5   3279    0   1.253   1.512   1.479   3.380   1.257   0.322   6.600  -3.576
 -1.0 -0.5   3216    0   1.096   1.507   1.601   3.615   1.269   0.347   7.000  -3.944
 -1.0 -0.5   3150    0   0.980   1.515   1.725   3.845   1.280   0.373   7.400  -4.319
 -1.0 -0.5   3079    0   0.899   1.532   1.851   4.069   1.290   0.399   7.800  -4.697
 -1.0 -0.5   3006    0   0.846   1.556   1.980   4.289   1.300   0.426   8.200  -5.076
 -1.0 -0.5   2934    0   0.819   1.586   2.111   4.504   1.311   0.454   8.600  -5.455
 -1.0 -0.5   2867    0   0.815   1.621   2.243   4.715   1.324   0.483   9.000  -5.833
 -1.0 -0.5   2806    0   0.805   1.662   2.378   4.921   1.339   0.514   9.400  -6.212
 -1.0 -0.5   2747    0   0.838   1.713   2.512   5.121   1.357   0.544   9.800  -6.591
 -1.0 -0.5   2689    0   0.892   1.771   2.646   5.316   1.380   0.576  10.200  -6.969
 -1.0  0.0  44000    0  -1.201  -0.370  -0.160  -0.470  -0.251  -0.041  -1.060  -4.416
 -1.0  0.0  38450    0  -1.176  -0.345  -0.145  -0.435  -0.237  -0.038  -1.000  -3.986
 -1.0  0.0  34174    0  -1.143  -0.304  -0.122  -0.384  -0.213  -0.034  -0.900  -3.631
 -1.0  0.0  30767    0  -1.113  -0.263  -0.106  -0.329  -0.190  -0.030  -0.800  -3.265
 -1.0  0.0  26892    0  -1.072  -0.225  -0.083  -0.275  -0.166  -0.026  -0.700  -2.736
 -1.0  0.0  23638    0  -1.009  -0.202  -0.075  -0.244  -0.143  -0.022  -0.600  -2.229
 -1.0  0.0  21296    0  -0.953  -0.185  -0.065  -0.219  -0.119  -0.019  -0.500  -1.874
 -1.0  0.0  18889    0  -0.902  -0.171  -0.053  -0.196  -0.096  -0.015  -0.400  -1.575
 -1.0  0.0  16600    0  -0.803  -0.138  -0.046  -0.152  -0.073  -0.012  -0.300  -1.286
 -1.0  0.0  14732    0  -0.715  -0.114  -0.035  -0.117  -0.050  -0.008  -0.200  -0.996
 -1.0  0.0  13090    0  -0.612  -0.087  -0.023  -0.074  -0.026  -0.005  -0.100  -0.697
 -1.0  0.0  11522    0  -0.493  -0.057  -0.010  -0.024  -0.003  -0.001   0.000  -0.446
 -1.0  0.0  10066    0  -0.372  -0.029   0.003   0.020   0.021   0.002   0.100  -0.243
 -1.0  0.0   8925    0  -0.191   0.002   0.019   0.068   0.045   0.006   0.200  -0.078
 -1.0  0.0   8239    0  -0.074   0.031   0.040   0.117   0.069   0.009   0.300   0.007
 -1.0  0.0   7812    0  -0.057   0.074   0.064   0.174   0.093   0.013   0.400   0.034
 -1.0  0.0   7498    0  -0.068   0.117   0.089   0.229   0.118   0.016   0.500   0.041
 -1.0  0.0   7250    0  -0.089   0.158   0.115   0.282   0.143   0.020   0.600   0.040
 -1.0  0.0   7025    0  -0.150   0.194   0.141   0.334   0.168   0.024   0.700   0.034
 -1.0  0.0   6811    0  -0.188   0.228   0.166   0.384   0.194   0.028   0.800   0.023
 -1.0  0.0   6607    0  -0.230   0.262   0.191   0.435   0.222   0.033   0.900   0.007
 -1.0  0.0   6423    0  -0.270   0.297   0.214   0.486   0.250   0.038   1.000  -0.011
 -1.0  0.0   6263    0  -0.300   0.335   0.236   0.537   0.280   0.043   1.100  -0.031
 -1.0  0.0   6112    0  -0.314   0.375   0.256   0.585   0.312   0.049   1.200  -0.052
 -1.0  0.0   5966    0  -0.308   0.419   0.277   0.630   0.344   0.054   1.300  -0.073
 -1.0  0.0   5827    0  -0.282   0.467   0.297   0.672   0.376   0.060   1.400  -0.094
 -1.0  0.0   5697    0  -0.235   0.517   0.318   0.712   0.408   0.065   1.500  -0.116
 -1.0  0.0   5572    0  -0.171   0.568   0.340   0.750   0.440   0.069   1.600  -0.139
 -1.0  0.0   5451    0  -0.095   0.624   0.362   0.788   0.472   0.074   1.700  -0.164
 -1.0  0.0   5335    0  -0.006   0.677   0.384   0.824   0.504   0.079   1.800  -0.189
 -1.0  0.0   5225    0   0.088   0.732   0.406   0.860   0.536   0.084   1.900  -0.216
 -1.0  0.0   5121    0   0.189   0.785   0.428   0.896   0.567   0.088   2.000  -0.245
 -1.0  0.0   5026    0   0.290   0.838   0.451   0.931   0.599   0.093   2.100  -0.275
 -1.0  0.0   4936    0   0.387   0.891   0.473   0.966   0.630   0.097   2.200  -0.306
 -1.0  0.0   4847    0   0.478   0.943   0.496   1.000   0.660   0.102   2.300  -0.340
 -1.0  0.0   4756    0   0.563   0.994   0.519   1.034   0.691   0.106   2.400  -0.380
 -1.0  0.0   4663    0   0.644   1.045   0.543   1.068   0.721   0.110   2.500  -0.426
 -1.0  0.0   4573    0   0.727   1.097   0.567   1.105   0.750   0.115   2.600  -0.474
 -1.0  0.0   4489    0   0.817   1.149   0.591   1.144   0.779   0.119   2.700  -0.524
 -1.0  0.0   4409    0   0.913   1.201   0.615   1.185   0.806   0.124   2.800  -0.578
 -1.0  0.0   4331    0   1.016   1.253   0.639   1.229   0.833   0.129   2.900  -0.634
 -1.0  0.0   4257    0   1.125   1.304   0.663   1.276   0.859   0.134   3.000  -0.692
 -1.0  0.0   4190    0   1.225   1.354   0.686   1.324   0.884   0.139   3.100  -0.748
 -1.0  0.0   4125    0   1.332   1.402   0.709   1.373   0.908   0.144   3.200  -0.802
 -1.0  0.0   4062    0   1.432   1.447   0.733   1.424   0.931   0.149   3.300  -0.855
 -1.0  0.0   4005    0   1.530   1.489   0.755   1.476   0.953   0.155   3.400  -0.910
 -1.0  0.0   3953    0   1.620   1.528   0.778   1.529   0.975   0.160   3.500  -0.972
 -1.0  0.0   3906    0   1.700   1.562   0.800   1.582   0.996   0.166   3.600  -1.038
 -1.0  0.0   3861    0   1.770   1.592   0.821   1.636   1.017   0.172   3.700  -1.106
 -1.0  0.0   3823    0   1.831   1.617   0.840   1.689   1.037   0.177   3.800  -1.174
 -1.0  0.0   3790    0   1.884   1.638   0.859   1.742   1.055   0.182   3.900  -1.242
 -1.0  0.0   3761    0   1.929   1.655   0.877   1.795   1.072   0.187   4.000  -1.313
 -1.0  0.0   3735    0   1.968   1.669   0.895   1.849   1.087   0.192   4.100  -1.391
 -1.0  0.0   3710    0   2.002   1.680   0.913   1.904   1.101   0.197   4.200  -1.472
 -1.0  0.0   3683    0   2.030   1.688   0.931   1.961   1.113   0.202   4.300  -1.553
 -1.0  0.0   3656    0   2.051   1.694   0.949   2.019   1.124   0.206   4.400  -1.634
 -1.0  0.0   3631    0   2.065   1.697   0.967   2.078   1.134   0.211   4.500  -1.715
 -1.0  0.0   3608    0   2.069   1.697   0.986   2.139   1.143   0.216   4.600  -1.796
 -1.0  0.0   3586    0   2.066   1.696   1.005   2.199   1.151   0.220   4.700  -1.877
 -1.0  0.0   3565    0   2.046   1.691   1.025   2.262   1.158   0.225   4.800  -1.958
 -1.0  0.0   3545    0   2.009   1.683   1.045   2.325   1.164   0.230   4.900  -2.039
 -1.0  0.0   3530    0   1.955   1.671   1.066   2.388   1.170   0.236   5.000  -2.106
 -1.0  0.0   3459    0   1.779   1.634   1.157   2.646   1.189   0.256   5.400  -2.484
 -1.0  0.0   3398    0   1.572   1.595   1.259   2.905   1.204   0.277   5.800  -2.848
 -1.0  0.0   3339    0   1.375   1.565   1.372   3.158   1.217   0.299   6.200  -3.212
 -1.0  0.0   3279    0   1.215   1.549   1.490   3.402   1.231   0.323   6.600  -3.576
 -1.0  0.0   3216    0   1.096   1.549   1.612   3.637   1.244   0.348   7.000  -3.944
 -1.0  0.0   3150    0   1.014   1.560   1.736   3.864   1.258   0.373   7.400  -4.319
 -1.0  0.0   3079    0   0.963   1.579   1.862   4.084   1.272   0.399   7.800  -4.697
 -1.0  0.0   3006    0   0.938   1.603   1.990   4.298   1.286   0.426   8.200  -5.076
 -1.0  0.0   2934    0   0.937   1.632   2.121   4.507   1.301   0.454   8.600  -5.455
 -1.0  0.0   2867    0   0.958   1.665   2.253   4.710   1.319   0.483   9.000  -5.833
 -1.0  0.0   2806    0   0.983   1.705   2.387   4.908   1.340   0.514   9.400  -6.212
 -1.0  0.0   2747    0   1.038   1.752   2.521   5.100   1.365   0.544   9.800  -6.591
 -1.0  0.0   2689    0   1.113   1.806   2.654   5.284   1.395   0.576  10.200  -6.969
 -1.0  0.5  44000    0  -1.201  -0.370  -0.160  -0.470  -0.251  -0.041  -1.060  -4.376
 -1.0  0.5  38450    0  -1.176  -0.345  -0.145  -0.435  -0.237  -0.038  -1.000  -3.946
 -1.0  0.5  34174    0  -1.143  -0.304  -0.122  -0.384  -0.213  -0.034  -0.900  -3.591
 -1.0  0.5  30767    0  -1.113  -0.263  -0.106  -0.329  -0.190  -0.030  -0.800  -3.220
 -1.0  0.5  26892    0  -1.072  -0.225  -0.083  -0.275  -0.166  -0.026  -0.700  -2.690
 -1.0  0.5  23638    0  -1.009  -0.202  -0.075  -0.244  -0.143  -0.022  -0.600  -2.197
 -1.0  0.5  21295    0  -0.953  -0.185  -0.065  -0.219  -0.119  -0.019  -0.500  -1.854
 -1.0  0.5  18881    0  -0.902  -0.171  -0.053  -0.196  -0.096  -0.015  -0.400  -1.554
 -1.0  0.5  16572    0  -0.803  -0.138  -0.045  -0.152  -0.073  -0.012  -0.300  -1.258
 -1.0  0.5  14676    0  -0.715  -0.114  -0.034  -0.117  -0.050  -0.008  -0.200  -0.962
 -1.0  0.5  13005    0  -0.612  -0.087  -0.022  -0.074  -0.026  -0.005  -0.100  -0.662
 -1.0  0.5  11406    0  -0.493  -0.057  -0.009  -0.024  -0.003  -0.001   0.000  -0.411
 -1.0  0.5   9954    0  -0.372  -0.029   0.004   0.020   0.021   0.002   0.100  -0.215
 -1.0  0.5   8848    0  -0.191   0.002   0.020   0.068   0.045   0.006   0.200  -0.065
 -1.0  0.5   8191    0  -0.072   0.032   0.041   0.117   0.069   0.009   0.300   0.011
 -1.0  0.5   7782    0  -0.055   0.075   0.066   0.174   0.093   0.013   0.400   0.037
 -1.0  0.5   7481    0  -0.064   0.118   0.091   0.229   0.118   0.016   0.500   0.044
 -1.0  0.5   7238    0  -0.083   0.160   0.117   0.282   0.143   0.020   0.600   0.042
 -1.0  0.5   7019    0  -0.141   0.197   0.143   0.333   0.168   0.024   0.700   0.034
 -1.0  0.5   6816    0  -0.176   0.232   0.168   0.383   0.194   0.028   0.800   0.022
 -1.0  0.5   6623    0  -0.215   0.267   0.192   0.433   0.221   0.033   0.900   0.007
 -1.0  0.5   6446    0  -0.252   0.302   0.215   0.484   0.250   0.038   1.000  -0.012
 -1.0  0.5   6288    0  -0.280   0.340   0.237   0.533   0.280   0.043   1.100  -0.031
 -1.0  0.5   6137    0  -0.293   0.381   0.257   0.580   0.311   0.049   1.200  -0.052
 -1.0  0.5   5990    0  -0.287   0.425   0.277   0.624   0.343   0.054   1.300  -0.073
 -1.0  0.5   5850    0  -0.261   0.471   0.298   0.665   0.375   0.059   1.400  -0.095
 -1.0  0.5   5717    0  -0.217   0.520   0.319   0.704   0.406   0.064   1.500  -0.117
 -1.0  0.5   5589    0  -0.155   0.571   0.340   0.742   0.438   0.069   1.600  -0.139
 -1.0  0.5   5466    0  -0.080   0.625   0.362   0.780   0.470   0.074   1.700  -0.163
 -1.0  0.5   5347    0   0.007   0.677   0.384   0.816   0.501   0.078   1.800  -0.189
 -1.0  0.5   5234    0   0.101   0.730   0.406   0.852   0.533   0.083   1.900  -0.216
 -1.0  0.5   5126    0   0.203   0.783   0.429   0.888   0.564   0.088   2.000  -0.245
 -1.0  0.5   5025    0   0.306   0.835   0.451   0.924   0.595   0.092   2.100  -0.275
 -1.0  0.5   4929    0   0.407   0.886   0.474   0.959   0.626   0.097   2.200  -0.308
 -1.0  0.5   4836    0   0.504   0.937   0.497   0.994   0.656   0.101   2.300  -0.344
 -1.0  0.5   4744    0   0.597   0.988   0.520   1.029   0.686   0.105   2.400  -0.384
 -1.0  0.5   4651    0   0.687   1.038   0.544   1.065   0.716   0.110   2.500  -0.430
 -1.0  0.5   4562    0   0.778   1.089   0.567   1.102   0.745   0.114   2.600  -0.479
 -1.0  0.5   4479    0   0.872   1.140   0.591   1.142   0.773   0.119   2.700  -0.529
 -1.0  0.5   4400    0   0.971   1.191   0.615   1.184   0.799   0.123   2.800  -0.584
 -1.0  0.5   4324    0   1.075   1.242   0.639   1.229   0.825   0.128   2.900  -0.640
 -1.0  0.5   4251    0   1.181   1.293   0.663   1.275   0.850   0.133   3.000  -0.698
 -1.0  0.5   4184    0   1.283   1.342   0.687   1.323   0.874   0.138   3.100  -0.754
 -1.0  0.5   4120    0   1.387   1.389   0.710   1.372   0.897   0.144   3.200  -0.807
 -1.0  0.5   4060    0   1.485   1.433   0.734   1.422   0.920   0.149   3.300  -0.857
 -1.0  0.5   4003    0   1.578   1.474   0.757   1.474   0.941   0.154   3.400  -0.911
 -1.0  0.5   3952    0   1.663   1.512   0.780   1.527   0.962   0.160   3.500  -0.972
 -1.0  0.5   3904    0   1.737   1.546   0.802   1.581   0.982   0.165   3.600  -1.038
 -1.0  0.5   3861    0   1.801   1.575   0.824   1.635   1.001   0.171   3.700  -1.106
 -1.0  0.5   3823    0   1.853   1.601   0.845   1.689   1.020   0.176   3.800  -1.174
 -1.0  0.5   3790    0   1.895   1.622   0.866   1.743   1.037   0.182   3.900  -1.242
 -1.0  0.5   3760    0   1.927   1.639   0.885   1.797   1.052   0.187   4.000  -1.313
 -1.0  0.5   3733    0   1.950   1.653   0.904   1.853   1.067   0.192   4.100  -1.391
 -1.0  0.5   3707    0   1.966   1.665   0.922   1.910   1.079   0.197   4.200  -1.472
 -1.0  0.5   3680    0   1.976   1.675   0.941   1.969   1.090   0.201   4.300  -1.553
 -1.0  0.5   3653    0   1.980   1.682   0.959   2.028   1.101   0.206   4.400  -1.634
 -1.0  0.5   3628    0   1.977   1.686   0.977   2.088   1.110   0.211   4.500  -1.715
 -1.0  0.5   3604    0   1.966   1.689   0.996   2.150   1.118   0.216   4.600  -1.796
 -1.0  0.5   3582    0   1.947   1.689   1.015   2.212   1.125   0.221   4.700  -1.877
 -1.0  0.5   3561    0   1.919   1.686   1.035   2.275   1.132   0.226   4.800  -1.958
 -1.0  0.5   3540    0   1.880   1.680   1.055   2.339   1.138   0.231   4.900  -2.039
 -1.0  0.5   3525    0   1.829   1.672   1.077   2.405   1.143   0.236   5.000  -2.106
 -1.0  0.5   3454    0   1.656   1.644   1.167   2.666   1.161   0.257   5.400  -2.484
 -1.0  0.5   3392    0   1.472   1.615   1.270   2.927   1.175   0.278   5.800  -2.848
 -1.0  0.5   3333    0   1.311   1.594   1.383   3.182   1.189   0.300   6.200  -3.212
 -1.0  0.5   3273    0   1.189   1.586   1.501   3.426   1.204   0.324   6.600  -3.576
 -1.0  0.5   3210    0   1.105   1.591   1.623   3.659   1.220   0.348   7.000  -3.944
 -1.0  0.5   3143    0   1.054   1.606   1.747   3.883   1.236   0.374   7.400  -4.319
 -1.0  0.5   3072    0   1.031   1.626   1.873   4.099   1.253   0.400   7.800  -4.697
 -1.0  0.5   2999    0   1.034   1.650   2.001   4.308   1.271   0.427   8.200  -5.076
 -1.0  0.5   2927    0   1.058   1.678   2.131   4.510   1.292   0.454   8.600  -5.455
 -1.0  0.5   2859    0   1.103   1.709   2.263   4.706   1.315   0.483   9.000  -5.833
 -1.0  0.5   2798    0   1.161   1.748   2.396   4.896   1.342   0.514   9.400  -6.212
 -1.0  0.5   2739    0   1.238   1.791   2.529   5.078   1.374   0.544   9.800  -6.591
 -1.0  0.5   2679    0   1.335   1.840   2.662   5.252   1.411   0.576  10.200  -6.969
 -1.0  1.0  44000    0  -1.201  -0.370  -0.160  -0.470  -0.251  -0.041  -1.060  -4.336
 -1.0  1.0  38450    0  -1.176  -0.345  -0.145  -0.435  -0.237  -0.038  -1.000  -3.906
 -1.0  1.0  34174    0  -1.143  -0.304  -0.122  -0.384  -0.213  -0.034  -0.900  -3.551
 -1.0  1.0  30767    0  -1.113  -0.263  -0.106  -0.329  -0.190  -0.030  -0.800  -3.180
 -1.0  1.0  26892    0  -1.072  -0.225  -0.083  -0.275  -0.166  -0.026  -0.700  -2.656
 -1.0  1.0  23638    0  -1.009  -0.202  -0.074  -0.244  -0.143  -0.022  -0.600  -2.177
 -1.0  1.0  21294    0  -0.953  -0.185  -0.065  -0.219  -0.119  -0.019  -0.500  -1.842
 -1.0  1.0  18876    0  -0.902  -0.171  -0.052  -0.196  -0.096  -0.015  -0.400  -1.540
